Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF,GAF,EPP,FXZ,Mkt-RF,SMB,HML,RF,,
2014/12/22,0.008308485,-0.2609902,-1.9532506,0.2489249,0.4589476,-0.0272136,-0.5518422,-4.8516932,-0.7488331,-0.157304,1.3556388,0.9097134,0.637457,0.37,0.19,-0.05,0,,
2014/12/23,-0.466206309,0.1740692,0.1686671,-0.354426,0.1348677,9.07E-03,0.2763057,3.013406,-5.2932746,0.1258617,-0.6604574,-0.9097134,0.2908133,0.21,-0.26,1.05,0,,
2014/12/24,0.158421681,-0.1740692,0.0266055,0.0863302,9.63E-03,9.07E-03,-0.9505101,-2.3939187,1.901662,0.1571129,0.2556935,0.2965691,0.3952002,0.07,0.36,-0.17,0,,
2014/12/26,-0.100020846,0.6944548,1.8102472,0.706985,0.3219518,0,0.317839,-1.2909479,2.2791646,-0.3459681,0.1351119,0.5905052,0.1051279,0.39,0.37,-0.32,0,,
2014/12/29,-0.200355688,-1.0434958,-1.0153295,-0.0190463,0.1342405,-0.0181405,0.0793061,-2.3370197,0.3632989,0.3459681,1.5037782,0.9465968,-0.7911414,0.13,0.16,0.56,0,,
2014/12/30,0,-1.2313208,1.3370226,-0.6687678,-0.5380465,9.07E-03,-0.5963047,-0.0492634,-1.0561674,0.1568599,-0.1922891,-0.652643,-1.5744163,-0.48,0.05,0.34,0,,
2014/12/31,-0.443867407,-0.5323911,-1.416227,-1.030987,-0.9972548,0.0181398,-0.760464,0.3444038,0.4946315,-0.2825304,-0.8027412,-0.77063,-0.8644026,-0.93,0.49,-0.38,0,,
2015/1/2,-0.792118422,0.1777826,0.4392522,-0.3006907,-0.0535323,-0.0181398,-1.0094978,-2.3355198,1.0403676,-2.7730837,-0.8242869,-0.2505994,-0.0814188,-0.11,-0.59,0.09,0,,
2015/1/5,-0.55993699,-1.1612472,1.4964617,-1.4777411,-1.8224707,0,1.2101882,-5.6892176,0.3126575,-2.8854479,-2.8854757,-0.9166001,-4.3563655,-1.84,0.34,-0.64,0,,
2015/1/6,-0.323815359,-1.6304729,1.1334485,-1.3498975,-0.9463606,9.07E-03,0.6793233,-4.0179237,-2.518213,1.6169297,1.3844263,-0.7393746,-1.1409078,-1.04,-0.77,-0.26,0,,
2015/1/7,-0.573514086,1.4506119,-0.5908842,1.2808613,1.2384166,0,-0.4790468,1.7573324,3.9210247,2.361427,1.9964368,1.1070219,1.1692714,1.19,0.18,-0.65,0,,
2015/1/8,-0.352578944,1.2522564,-0.4217401,1.8958855,1.7589423,0,-0.3607941,0.9750781,2.1931224,1.5858248,2.9654777,1.0949084,1.4915109,1.81,-0.11,-0.28,0,,
2015/1/9,0.45554163,-1.0723954,1.1320875,-0.6604526,-0.8045853,9.07E-03,-0.2412546,-1.4662114,0.0765381,-0.2205124,-1.2139118,0.5881009,-1.5198745,-0.85,0.02,-0.5,0,,
2015/1/12,-0.06863001,-0.3600368,1.1025436,-1.0481561,-0.7864407,0.0181356,-0.7272759,-4.8762867,0.9441621,-2.0711252,-1.1692581,-0.7243125,0.5091978,-0.79,0.38,-0.36,0,,
2015/1/13,-0.559359499,0.8082699,-0.3379473,-0.0295523,-0.281666,-9.06E-03,-0.9780029,1.1989923,-0.7403644,0.5138082,1.9461017,0.47592,0.4785423,-0.19,0.28,0.04,0,,
2015/1/14,0.155213452,-0.1790559,-0.1609309,-0.5531407,-0.6055512,0,-0.2459985,3.6225693,1.5404786,0.3836344,-0.4683154,-0.8856641,0.308426,-0.6,0.29,-0.5,0,,
2015/1/15,-1.44061851,0.7142873,2.4864208,-1.3060322,-0.920281,9.06E-03,-0.4938323,-4.5920664,-3.7846381,-1.6082691,-1.2398622,0.6366531,-0.2522761,-1.08,-0.94,0.64,0,,
2015/1/16,-0.42923984,0.8857488,1.2979686,1.1672686,1.3029015,0,-0.3305788,4.9199356,2.994629,2.5609586,-0.0891609,0.767672,2.1380803,1.36,0.46,-0.14,0,,
2015/1/20,-0.158145345,0.7905189,1.3618888,0.7903646,0.2130314,0,-0.7478223,-4.7481692,1.1002701,-1.1762945,0.81428,-1.1537256,0.8480352,0.11,-0.65,-0.54,0,,
2015/1/21,0.316033097,0.1748209,0.0241565,0.5104022,0.5035328,-9.06E-03,-0.5855307,1.6454272,-2.9202088,2.6196806,2.2885633,1.0186864,0.9758819,0.42,-0.96,0.55,0,,
2015/1/22,-2.000769662,0.4357333,0.801736,1.8334892,1.4761515,9.06E-03,-0.4624772,-2.0466888,1.0745594,2.0657493,0.6893654,0.3372642,0.4038296,1.58,0.44,0.4,0,,
2015/1/23,-1.350398602,-0.3484328,-0.801736,0.220849,-0.5497881,0,-1.0591075,-2.383141,1.0681715,-2.3152775,0.1144243,-0.6079057,-0.7551355,-0.47,0.51,-0.83,0,,
2015/1/26,0.497261549,1.127996,-1.0031675,-0.1151654,0.2339048,-9.06E-03,0.1702128,-0.7676388,2.7906539,-0.0312393,0.2284792,0.4506559,1.850669,0.42,0.57,-0.05,0,,
2015/1/27,1.031817526,0.1724096,1.1399161,-2.6268636,-1.3278287,0,0,1.9953596,0.2250081,0.4985973,0,0.2469981,-0.3194106,-1.21,0.67,0.22,0,,
2015/1/28,-0.824597305,-0.1724096,-0.790904,-0.5139405,-1.2907278,-9.07E-03,-0.5115101,-3.8500464,-2.7139794,-2.7096776,-0.8738688,-0.7428322,-2.455933,-1.39,-0.07,-0.77,0,,
2015/1/29,0.296563682,0.8591062,-2.1788035,0.9565689,0.92011,0.0272062,-0.8583701,0.7220308,1.4057981,-0.4481412,0.4163993,0.653084,2.695583,0.98,0.24,0,0,,
2015/1/30,-0.197611667,-1.7256661,2.203107,-0.7783687,-1.2654652,-0.0181349,-0.2589643,6.6111025,-1.175138,-3.4930912,-0.9357327,-0.9019186,-1.9063529,-1.3,-0.77,0.04,0,,
2015/2/2,0.323160959,1.0389695,-0.8378452,0.8666637,1.2308004,0.0181349,-0.9989182,4.3914904,-1.5903328,1.647484,2.18877,1.8624988,1.7732874,1.25,-0.47,1,0,,
2015/2/3,1.291142101,-0.1724096,-1.1254031,0.9563806,1.4357599,9.07E-03,1.4301436,5.231318,-0.2956074,2.7080946,2.4737547,1.2373145,2.4205379,1.49,0.16,0.5,0,,
2015/2/4,-0.80835083,0.5163485,0.4368791,-0.0874473,-0.3815114,-0.0181396,-0.4312253,-7.0741884,-2.0523543,-1.0230238,-1.362083,-0.3960408,-2.1545753,-0.35,-0.07,-0.2,0,,
2015/2/5,0.83488805,0.8547093,0.172576,0.8614478,1.0044443,0,0.3451255,4.0209113,2.8657091,1.1819309,2.7194734,1.0962622,1.659454,1.1,0.47,-0.16,0,,
2015/2/6,-1.479128811,-0.8547093,-2.6204569,-0.6090256,-0.2769171,0,0.7722089,2.2858034,-1.2891648,-1.7620196,-2.4120807,-0.5904894,-2.4594648,-0.2,0.07,0.4,0,,
2015/2/9,0.044868747,-0.9486909,0.4457339,-0.3204917,-0.4485833,0,0.8934371,1.5290869,-0.5038578,1.4120861,0,-0.2635607,-0.8604513,-0.46,-0.39,0.09,0,,
2015/2/10,-0.080782735,1.2914486,-0.5891256,1.5444309,1.0596992,-9.06E-03,-1.1930307,-4.2889497,2.2425887,-2.549754,-1.7166602,0.2416268,1.4211335,1.04,-0.3,-0.69,0,,
2015/2/11,-0.188754716,0.1709448,-1.1887726,0.3633211,0.0580052,9.06E-03,-0.4295539,-2.2965014,-0.2978008,-2.0810033,-1.3862335,-0.9921828,-0.6410325,0.03,-0.1,-0.32,0,,
2015/2/12,1.038222876,0.6808523,0.2303623,1.1576195,0.9570856,-9.06E-03,0.5580654,3.5556943,2.110811,3.9272084,1.7404155,0.3318178,2.6703557,1,0.17,-0.08,0,,
2015/2/13,-0.133642822,1.1804558,0.5439475,0.8548299,0.4107963,9.06E-03,0.8949516,2.2681436,0.670875,1.4021925,0.6905786,1.4035289,0.4425298,0.47,0.18,-0.29,0,,
2015/2/17,0.195950004,-0.0838597,-1.6838732,0.0934911,0.1571852,9.07E-03,-0.0424401,0.8627305,1.8654884,0.2528439,-0.3799292,0.3478358,0.2075827,0.17,-0.02,0,0,,
2015/2/18,-0.187039916,1.7464061,0.2840493,0.1400768,9.52E-03,9.07E-03,-0.7241778,-2.7146404,1.2801929,-0.4112007,0.0704714,0.4114739,0.103619,0.03,0.27,-0.82,0,,
2015/2/19,-0.330397227,0.739224,-0.3444071,0.4933679,-0.0714142,0,-0.1711554,-0.8342071,0.8538936,-0.9234245,0.7439136,-0.3680891,0,-0.01,0.27,-0.35,0,,
2015/2/20,0.125144378,0.8961353,-0.570889,0.6663615,0.5982685,-9.07E-03,-0.8602204,-2.3842189,0.7810755,0.3193878,0.2513968,0.4760908,1.5161548,0.61,-0.41,-0.27,0,,
2015/2/23,-0.366942729,-0.5693373,0.1300343,0.1014083,-0.0142019,-9.07E-03,-0.7370508,-2.9381819,0.8308045,-0.4154054,-0.3633353,-0.4543972,-0.6909829,-0.08,0.05,-0.37,0,,
2015/2/24,0.08066682,0.4881992,-0.1473822,0.0736938,0.2836705,0,0.2173485,-0.3872757,-1.9525618,2.1853611,1.1275939,0.7561856,1.1489989,0.32,-0.05,0.69,0,,
2015/2/25,0.196897048,-0.2438017,0.3810145,-0.248925,-0.0850148,0,-0.8722297,3.3254576,2.5226499,-1.2293254,-0.1246573,0.2364842,-0.1270147,0.02,0.21,-0.52,0,,
2015/2/26,-1.504463352,0.8910518,0.3192849,0.5064193,-0.1182004,0,0.5678067,-3.3809053,0.7000465,0.1901119,-1.1009815,-0.8193256,-0.5863607,-0.08,0.66,-0.45,0,,
2015/2/27,-0.045390168,-0.4040352,0.0775128,-0.4418235,-0.3412007,9.07E-03,0.4779544,0.3874846,-1.507468,0.6311174,-0.7737302,0.3673732,0.382795,-0.36,-0.21,0.21,0,,
2015/3/2,-0.109034172,0.2426186,-0.4140827,0.899993,0.6293649,-9.07E-03,-0.8269949,1.2081421,1.3237234,-2.1622466,-1.2505443,0.193945,0.2035657,0.62,0.23,-0.43,0,,
2015/3/3,-0.054558517,-0.4858336,-0.1816994,-0.4673493,-0.4112459,-9.06E-03,-0.7457811,0.9236686,0.1424318,-0.2574825,-0.1574253,0.0430486,-0.9706348,-0.43,-0.3,0.31,0,,
2015/3/4,-0.877037394,-0.4881992,-0.3122563,-0.3865326,-0.4224517,0.0181349,0.1759833,2.7735111,1.9370384,-1.9525524,-0.0859692,-0.5394317,-0.205545,-0.41,0.09,-0.4,0,,
2015/3/5,-0.432205362,0.5693373,-0.0956073,0.1750451,0.1093493,-0.0181349,-0.6615239,-1.590707,2.4510307,-1.1236092,0.6572387,-0.6511936,0.2825224,0.15,0.24,-0.44,0,,
2015/3/6,-1.635270095,-0.1623337,-2.768403,-1.1386339,-1.4164303,9.06E-03,-0.0442576,-2.5441102,-1.260266,-2.6605393,-1.7526688,-1.29316,-2.0993423,-1.29,0.27,0.43,0,,
2015/3/9,0.02809816,-0.3254685,0.0982889,0.2881961,0.4136012,-9.06E-03,-0.0442772,0.601259,-0.0578676,-2.2085101,-0.4357352,-0.0441315,0.4181931,0.37,0.09,-0.02,0,,
2015/3/10,-1.433713478,-1.4778612,-0.4924161,-1.8741179,-1.635496,9.06E-03,-0.57739,-2.4270358,0.3600032,-1.2287315,-3.8429122,-2.1640586,-2.5357923,-1.63,0.43,-0.46,0,,
2015/3/11,-1.522074088,0.9057256,-0.6031418,-0.5786681,-0.2344417,-9.06E-03,-0.1783371,-0.7847574,0.4912536,1.1589218,0.6182567,-0.0676796,0.7197165,-0.04,0.57,0.53,0,,
2015/3/12,0.749570124,2.1889835,-0.0270908,0.6543129,1.2633822,0,0,-1.8745166,0.0882553,0.278943,0.3451704,1.8779904,0.7672926,1.28,0.38,0.49,0,,
2015/3/13,-1.320305409,0.0801542,0.1444007,-0.4357374,-0.6151207,9.06E-03,-1.5288068,-3.7387649,0.7558163,-2.3961648,-0.7820728,-1.5850377,-0.7141956,-0.57,0.21,-0.03,0,,
2015/3/16,0.898166241,0.3998432,-0.0631503,1.2827955,1.3272077,0,0.8572126,-2.715093,1.4774493,0.781531,-0.4995115,0.9852347,1.7368977,1.23,-0.76,-0.41,0,,
2015/3/17,0.172910703,0.2391436,-0.5429377,0.1592036,-0.2976886,-9.06E-03,-0.8119124,-2.4142305,0.5591911,1.3356907,0.7709246,-0.5585985,-0.4445108,-0.2,0.54,-0.03,0,,
2015/3/18,2.324249187,1.5798116,1.9409397,0.9777023,1.1949861,-9.07E-03,1.21541,4.8909503,-0.6498155,3.3983019,2.8354838,2.3254281,1.5858929,1.08,-0.52,-0.01,0,,
2015/3/19,-1.845504506,-1.1825183,-0.0712205,0.1481518,-0.4571906,9.07E-03,-0.4034975,-4.1418831,2.7088571,-3.1193589,-2.3098421,-0.4168019,-1.5073079,-0.36,0.88,-1.1,0,,
2015/3/20,1.544979297,1.5736026,1.1334567,0.6452119,0.8788076,0,1.2943676,2.1532668,-1.6433948,2.9166584,2.368374,1.9160109,2.9549174,0.81,-0.15,0.52,0,,
2015/3/23,1.419519567,0.4672871,0.63197,-0.1936823,-0.1950498,9.06E-03,0.8390467,2.1078829,-2.0171242,1.2435087,0.9463592,0.5591454,0.4570865,-0.19,0.21,0.24,0,,
2015/3/24,-0.371603924,-0.2333706,0.2446903,-0.3606935,-0.5634854,-9.06E-03,-0.5733158,0.059577,-0.7489034,0.1001456,0,0.1285854,0.5054271,-0.51,0.58,-0.28,0,,
2015/3/25,0.408689963,-0.2339165,0.1395578,-2.3151141,-1.4762259,0,-0.2657309,3.3385236,-5.5355132,-1.3436543,-0.5958946,-0.6877308,-0.708323,-1.56,-0.98,1.03,0,,
2015/3/26,-0.753664429,-1.0200179,0.6515813,-0.3419467,-0.2384209,0,-0.7120636,4.7802072,-0.4050394,-1.9119715,-1.1582862,-0.3672868,-0.8669094,-0.22,0.11,-0.05,0,,
2015/3/27,0.084025583,0.3935408,-0.3643667,0.398822,0.2287058,0,-0.3131248,-6.0555984,2.3285294,-0.6571015,0.1031751,-0.3686479,0.4853807,0.32,0.5,-0.7,0,,
2015/3/30,-0.78696676,0.3920062,-1.1450656,1.140183,1.2126017,0,0.0895656,0.5237196,2.2354379,1.5493509,0.7046465,-0.435438,0.3561424,1.24,0.02,-0.03,0,,
2015/3/31,-0.575392808,-1.9755684,-0.0791487,-1.0643956,-0.8777945,9.06E-03,-0.8992912,-2.2895042,0.5023646,0.2729473,0.3213115,-1.0308266,-1.4322521,-0.75,0.42,0.36,0,,
2015/4/1,0.085106146,0.3982487,1.6924368,-0.5221893,-0.3542553,0,1.2121406,4.3004883,-2.1108136,3.0203601,1.2606039,0.5276995,0.8720233,-0.38,0.34,0.41,0,,
2015/4/2,1.118480568,0.8706001,-0.2771996,0.0666118,0.359104,-9.06E-03,1.4618201,-0.1138361,-0.2630319,1.6393813,1.2022534,0.3284129,1.0415438,0.35,-0.08,0.31,0,,
2015/4/6,0.559231597,1.1751072,1.215692,0.8147853,0.6710623,9.06E-03,-0.2201145,4.835624,-0.2865004,1.5809326,1.9721748,0.6753131,1.0558233,0.61,-0.28,-0.15,0,,
2015/4/7,-1.168619897,0.4661979,-0.4982837,-0.1699883,-0.2649918,0,-0.2647927,3.3612074,0.4861,-0.4169977,-0.4613802,0.3251266,-0.6271201,-0.22,-0.19,-0.15,0,,
2015/4/8,-0.291940695,0.1549209,-0.5527262,0.7908126,0.3371372,9.07E-03,-0.5316761,-5.3338741,2.8504491,1.1823086,0,1.6951401,-0.2771832,0.37,0.53,-0.72,0,,
2015/4/9,-1.195462078,0,-0.6952344,0.6263141,0.4413738,0,-0.311453,-0.2216012,-0.3662579,-0.6373489,0,1.1844499,-0.2526601,0.41,-0.7,-0.06,0,,
2015/4/10,-0.420847108,0.1546753,1.1273125,0.4091917,0.5442319,0,-0.5361988,2.0856903,1.3960429,0.0319649,-0.2244724,-0.1051912,0.2526601,0.49,-0.06,-0.28,0,,
2015/4/13,-0.287966218,-0.6979406,-0.7182775,-0.2508915,-0.4533194,-9.07E-03,-0.8549029,0.4876737,1.1745234,-1.3837728,-0.5210107,-1.1005346,-0.5820581,-0.38,0.5,0.23,0,,
2015/4/14,0.651530528,0.6979406,-0.6098085,-0.2888476,0.1911269,9.07E-03,0.6306372,1.7149402,-0.0819053,1.4157209,0.7875125,0.57294,0.3799822,0.11,-0.19,0.19,0,,
2015/4/15,0.343217995,0.4626114,0.86136,0.6232273,0.4476987,0,-0.2247742,4.6205936,0.5204226,1.8674387,-1.2970693,0.1691366,0.3281616,0.57,0.23,0.31,0,,
2015/4/16,0.77740153,0.2304997,-0.347133,-0.1391862,-0.0285159,0,0.7174919,1.1601744,0.7308911,0.6252021,2.7985603,0.7366104,-0.3534451,-0.08,-0.09,-0.21,0,,
2015/4/17,0.442876578,-0.7704148,0.4942984,-1.5723305,-1.1570212,0,-0.582565,-0.5027713,-1.7354456,-2.0463501,-2.0351963,-1.6064579,-1.7604821,-1.23,-0.46,0.22,0,,
2015/4/20,-0.764477306,0.3088809,-0.7641553,1.4887183,0.9095367,-9.07E-03,-0.8122788,0.2516941,0.2034532,-0.3824118,-0.5365794,-0.2560256,0.3340645,0.95,0.17,-0.25,0,,
2015/4/21,-0.009476526,1.5302497,0.5736617,0.4265976,-0.1192037,0,0.1358388,-2.2369921,0.7324452,0.1276354,1.336078,0.1067564,0.4607133,-0.1,0.19,-0.75,0,,
2015/4/22,-0.085315898,0.7564361,-1.3524878,0.5445119,0.4902082,0,-0.3172402,-0.4637988,-0.1374629,1.3303976,-0.8276726,0.2557528,0.2295631,0.46,-0.36,0.18,0,,
2015/4/23,0.925061358,-0.0753884,0.7265137,0.3766443,0.2513096,9.07E-03,1.1284254,2.0450559,1.7428813,1.9938264,1.0509444,0.5095585,0.2798658,0.29,0.28,-0.23,0,,
2015/4/24,0.356404432,0.3763672,-1.4141037,1.3479283,0.2317782,-9.07E-03,0.3136861,-0.456506,-1.215543,1.6519221,-0.1115677,1.7424575,0.4562755,0.17,-0.5,-0.27,0,,
2015/4/27,0.215106935,-0.2256549,1.9967376,-0.2536214,-0.4166425,0,-0.5833582,-0.7655051,-5.6831424,-0.3951874,0.7091655,0.3531774,1.3564665,-0.54,-0.71,0.56,0,,
2015/4/28,0.790957457,0.3007525,0.8633395,-0.1997296,0.317377,9.07E-03,0.089973,0.4089985,-1.7256792,0.0304496,2.0978333,1.0520936,-0.0249598,0.27,0.21,1.01,0,,
2015/4/29,1.252665368,-0.9049827,-0.7073873,-0.6290205,-0.412311,-9.07E-03,0.6275189,2.6184829,-0.6467734,-0.9177172,-0.4078792,-1.5510583,-1.3821038,-0.38,-0.75,0.74,0,,
2015/4/30,1.019955099,-2.6095124,-1.781863,-1.5854339,-1.0070964,9.07E-03,-0.4029466,1.9198177,-4.4689865,-1.0503634,-0.8207966,-1.3851221,0.2527132,-1.11,-1.07,0.75,0,,
2015/5/1,-0.199529356,1.2364973,-0.3442943,1.310712,1.0783034,-9.07E-03,-1.2187061,-0.5377671,3.2613124,0.2791132,-1.3692295,0.5899703,0.9295465,1.01,-0.3,-0.61,0,,
2015/5/4,-0.482322442,0.4597675,0.8979689,0.1649263,0.2843362,9.07E-03,-0.227329,-0.5899673,1.3419995,-0.0309813,-0.9092789,0.2098679,-0.4260174,0.32,0.02,0.24,0,,
2015/5/5,0.373317981,-1.9298172,0.2800632,-1.6430184,-1.1517966,9.07E-03,0.6352199,2.339283,-2.8735838,0.8943822,0.5605317,-0.609824,-1.9270351,-1.19,-0.15,0.51,0,,
2015/5/6,1.371990098,-0.0779748,-0.0524495,-0.6910733,-0.4125303,-9.07E-03,0.3611742,0.2886005,2.3305722,-1.0493941,-1.4214505,-1.423282,1.3477623,-0.31,0.63,-0.14,0,,
2015/5/7,-0.719753885,0.1558889,-0.8253651,0.597965,0.3981687,9.07E-03,-0.3611742,-3.0231409,1.1659178,0.4952023,-0.2981149,-0.8379099,-0.4810712,0.39,0.04,-0.4,0,,
2015/5/8,-0.552313417,2.3095723,0.483754,1.2405305,1.3080166,0,1.1243653,1.0832159,2.9192552,1.5926847,1.0465457,1.0516282,2.3329793,1.21,-0.57,-0.12,0,,
2015/5/11,-0.48236544,-1.611082,-0.3868154,-0.3871742,-0.4784106,-9.07E-03,0.0447127,-0.1960834,0.7344347,-1.4692631,-1.4025957,-1.5490872,-1.2726353,-0.39,0.68,-0.02,0,,
2015/5/12,0.536824914,0,0.8507713,-0.4535975,-0.2995813,9.07E-03,0.2232597,1.7510224,0.2126373,-0.1851895,-0.6010292,1.3781436,-0.4026187,-0.27,-0.01,0.07,0,,
2015/5/13,1.154836003,0.6168087,1.7745568,0.2039125,0.0190512,-9.07E-03,-0.1339032,-0.6287759,-0.6793861,-0.6197741,0.6010292,1.0847752,0.2518222,0.01,0,0.02,0,,
2015/5/14,0.554608271,0.536604,0.5390823,1.4523669,1.03736,0,1.4631164,-0.3889164,0.7899633,1.878425,1.7256462,0.6746807,2.1153023,1.01,-0.1,-0.35,0,,
2015/5/15,0.365081212,0.4576692,0.2982398,0,0.1083224,0,-0.1321207,-0.0487259,0.0353545,0.6991944,0.8239752,0.753616,-0.024634,0.05,-0.23,-0.2,0,,
2015/5/18,-1.225146551,0.8336511,-8.51E-03,0.4370756,0.3101959,0,0.2201145,-0.3906206,1.947328,-2.0196514,-0.8660517,-1.4282967,-0.5928795,0.44,0.75,-0.07,0,,
2015/5/19,-1.440956543,0.0754453,-1.396705,-0.1090869,-0.032857,0,-0.8833935,-4.0434857,0.1515668,-1.4635149,0,-1.1489509,0.1980138,-0.09,-0.11,0.24,0,,
2015/5/20,-0.384128879,0,0.1638169,0.0636508,-0.0704346,0,-0.4446428,1.0641145,1.5627997,0.0940608,0,-0.4504014,0.2963032,-0.05,0.22,-0.13,0,,
2015/5/21,0.082440124,0.3763672,-0.3365408,0.516797,0.290818,0,-0.0445777,3.2724784,-0.5553442,-1.1979915,0,0.8348537,0.3691349,0.23,-0.3,-0.02,0,,
2015/5/22,-0.993753117,-0.2256549,-0.0778278,-0.0995255,-0.2391587,0,-0.8956621,-1.2270093,0.28233,-1.7274934,-0.6050835,-0.1493329,-1.0866945,-0.22,-0.12,-0.14,0,,
2015/5/26,-1.228149979,-1.2883843,-1.4727241,-1.1562973,-1.0809938,0,-1.1309779,-2.804385,-0.466702,-2.3177134,-2.9361151,-0.1923287,-2.6165046,-1.01,-0.03,-0.02,0,,
2015/5/27,0.252439015,0.684154,-0.0175637,1.5988738,0.9447404,0,-0.5017069,-1.0722645,1.6472324,0.9531688,-0.4224038,-0.2570126,1.5680611,0.93,0.34,-0.33,0,,
2015/5/28,0.400728381,-0.2275297,0.1140784,-0.2255611,-0.1128942,9.07E-03,0.5017069,0.4098315,-0.1605434,-0.557652,-4.7987663,-1.3820099,-0.2009485,-0.12,0.1,0.14,0,,
2015/5/29,0.362073457,-0.9153374,0.0701394,-0.5979327,-0.623235,-9.07E-03,-0.6847778,3.7626713,0.7036462,-1.792278,3.2839228,0.0869299,-1.878234,-0.58,0.03,0.07,0,,
2015/6/1,-0.557576014,0.458713,-0.0876791,0.3356424,0.2034528,0,0.8211725,0.2458914,0.3646211,0.1338649,-1.8244883,-0.6976263,-0.1025292,0.17,-0.04,-0.22,0,,
2015/6/2,1.992872495,-0.2290935,0.402696,-0.3174731,-0.09931,0,1.3986242,1.5594809,-0.1339584,2.3141546,1.0060872,0.2185383,1.0206707,-0.02,0.31,0.32,0,,
2015/6/3,1.180540419,0.3815347,-0.718986,0.2993622,0.2645991,9.07E-03,-0.3590668,-2.4970698,1.1205427,-1.4151974,-0.599435,0.1090856,1.511752,0.39,0.87,-0.24,0,,
2015/6/4,-0.343641147,-0.687814,-0.7064698,-0.7637825,-0.8482427,-9.07E-03,0.5828351,-2.5610237,-0.7192047,-1.1668735,-2.2650476,-2.0710202,-1.4863615,-0.88,-0.11,-0.03,0,,
2015/6/5,-1.147973634,-0.6153853,-0.5331433,-0.2375899,-0.1714698,-9.07E-03,-0.4929474,1.2133617,1.6879436,-0.4369016,0.2303642,-0.7373476,-1.5345646,0.06,0.8,0.06,0,,
2015/6/8,1.563811339,-0.5415861,0.2935832,-1.020746,-0.6168619,0,0.8944559,-0.9593661,0.0861136,0.6713668,-0.2918848,0,-0.2063921,-0.66,0.02,0.02,0,,
2015/6/9,-0.099282469,-1.0136531,0.2218378,-0.166513,-0.0143905,0,0.089012,2.5051412,-1.4990675,-0.2009354,-0.3853572,-0.4946079,-0.3881516,0.02,-0.3,0.35,0,,
2015/6/10,0.477455987,1.632372,0.8473122,1.3609366,1.1921936,9.07E-03,-0.5799704,2.105341,0.7378845,1.5963046,3.4009631,1.3432084,2.8120407,1.2,0.14,0.18,0,,
2015/6/11,-0.522613374,0.4615339,-0.4580672,0.1460294,0.3218369,9.07E-03,-1.3513765,-0.729393,0.7365907,0.2964952,-0.4788284,0.6207049,0.3020459,0.21,-0.09,-0.1,0,,
2015/6/12,-0.144655119,-0.5386667,-0.0264904,-0.824182,-0.768437,-9.07E-03,-0.3179608,-1.0795002,-1.6118762,-0.6931853,-1.617938,-0.3320454,-1.4173889,-0.63,0.32,0.13,0,,
2015/6/15,0.253003662,0.308167,0.440607,-0.4977901,-0.4294689,-9.07E-03,-1.0979067,-0.5937672,0.3701358,-0.9317878,-0.7190438,-0.1997563,-1.308546,-0.45,0.12,-0.11,0,,
2015/6/16,-0.370685294,-0.4626114,-0.361157,0.5437591,0.5436868,0,0.7789272,0.544421,0.2321844,1.7236109,0.6275433,0.5318017,-0.20683,0.57,0.11,0.01,0,,
2015/6/17,0.883759927,-0.8537081,0.46661,0.2753514,0.1615795,0.0181396,0.3189795,-0.2471017,1.2061508,0.5244179,-2.3777573,0.5289885,-0.4669279,0.16,-0.28,-0.63,0,,
2015/6/18,0.30479988,0.0779141,1.2829098,1.4468649,1.0345667,-0.0181396,-0.0455108,0.7394759,2.7882189,1.2668665,3.2890606,0.2853621,1.8292378,0.99,0.21,-0.44,0,,
2015/6/19,-0.277862405,0.0778534,-0.1735784,-0.4956321,-0.4449094,9.07E-03,-0.5019312,-1.6840467,0.6389411,-1.8241528,0.9769381,0.0438317,-0.5668982,-0.43,0.56,-0.2,0,,
2015/6/22,-0.089804244,1.5444301,-1.293954,0.7343946,0.5110027,0,1.227558,0.6968669,2.8273156,1.241435,1.3217333,0.3499565,3.7788874,0.63,0.08,-0.06,0,,
2015/6/23,-1.493437709,1.1428671,-0.6621664,0.081272,0.0707636,0,0.3158225,1.5259908,-0.1387156,0.1946202,-0.5686043,0.8262736,-0.227302,0.12,0.24,0.27,0,,
2015/6/24,0.255007417,-1.066266,-0.2661018,-0.5158151,-0.7289248,0,0.3597126,-1.3277697,-2.1907744,-0.8154188,0,-0.5863857,-0.8378812,-0.79,-0.11,0.13,0,,
2015/6/25,0.081826617,0.1998956,-0.1333102,-0.1998008,-0.3045009,9.07E-03,0.5817828,-1.0950881,-0.8469928,-1.2290509,1.9908599,-0.4637253,0.178319,-0.25,0.37,-0.2,0,,
2015/6/26,-0.300370686,0.4597658,0.1066631,-0.665852,-0.019059,-0.0181396,1.3298024,0,-0.6419871,0.931481,0.1910468,-1.5312161,0.4064023,-0.06,-0.22,0.46,0,,
2015/6/29,0.608904503,-2.555307,0.4520701,-2.3894396,-2.1193399,9.07E-03,0.4832032,-2.3804619,-3.3973271,-2.4469191,-3.9226625,-2.5509841,-4.6170102,-2.15,-0.42,0.18,0,,
2015/6/30,-0.827920839,0.4694873,-0.6210071,0.3555369,0.2091119,9.07E-03,2.295964,1.8786996,4.2973383,1.1135589,0,1.0190038,-0.6391431,0.33,0.32,-0.66,0,,
